timestamp,nao,ao,pna,mjo80e,mjo70e,mjo40w,mjo20e,mjo160e,mjo140e,mjo120w,mjo120e,mjo10w,mjo100e,nino4,nino3,nino34
2018-11-29,-0.44,-0.982,0.65,-0.61,-1.49,-0.09,-1.56,1.59,1.55,1.12,1.1,-1.15,0.7,1.033948,0.7195359,0.8561069
2018-11-30,-0.133,-0.714,0.412,-0.83,-1.45,0.21,-1.35,1.48,1.3,1.22,0.77,-0.83,0.37,0.9901538,0.7679296,0.8613755
2018-12-01,0.126,-1.172,0.426,-1.05,-1.42,0.51,-1.14,1.37,1.05,1.32,0.43,-0.51,0.03,0.9992152,0.8170155,0.8796766
2018-12-02,0.469,-1.047,0.296,-1.26,-1.38,0.82,-0.92,1.26,0.8,1.41,0.1,-0.2,-0.3,1.055152,0.8622449,0.9446421
2018-12-03,0.74,-0.896,-0.006,-1.48,-1.35,1.12,-0.71,1.15,0.55,1.51,-0.24,0.12,-0.64,1.128378,0.9415883,1.057137
2018-12-04,0.586,-0.678,-0.321,-1.7,-1.31,1.42,-0.5,1.04,0.3,1.61,-0.57,0.44,-0.97,1.153001,1.031953,1.147042
2018-12-05,0.795,0.075,-0.346,-1.55,-1.06,1.36,-0.28,0.79,0.1,1.39,-0.65,0.56,-1.02,1.081329,1.115208,1.233159
2018-12-06,1.294,1.161,-0.064,-1.4,-0.81,1.29,-0.06,0.55,-0.09,1.17,-0.73,0.68,-1.08,1.07579,1.149875,1.247618
2018-12-07,1.539,1.254,0.234,-1.26,-0.57,1.23,0.15,0.3,-0.29,0.96,-0.81,0.79,-1.13,1.104079,1.143486,1.236051
2018-12-08,1.519,0.926,0.545,-1.11,-0.32,1.16,0.37,0.06,-0.48,0.74,-0.89,0.91,-1.19,1.081282,1.136583,1.191094
2018-12-09,1.066,0.242,0.88,-0.96,-0.07,1.1,0.59,-0.19,-0.68,0.52,-0.97,1.03,-1.24,1.091432,1.164837,1.138803
2018-12-10,0.43,0.464,1.197,-0.66,0.24,0.9,0.79,-0.47,-0.84,0.19,-0.97,1.06,-1.15,1.028675,1.156102,1.061475
2018-12-11,0.046,1.522,1.108,-0.36,0.56,0.7,0.99,-0.75,-1.0,-0.14,-0.97,1.08,-1.06,0.9664649,1.157309,1.106214
2018-12-12,-0.354,1.949,0.904,-0.05,0.87,0.49,1.19,-1.02,-1.17,-0.46,-0.97,1.11,-0.96,0.9562805,1.168452,1.175535
2018-12-13,-0.594,1.465,0.947,0.25,1.19,0.29,1.39,-1.3,-1.33,-0.79,-0.97,1.13,-0.87,0.9962294,1.211313,1.189315
2018-12-14,-0.296,1.011,1.163,0.55,1.5,0.09,1.59,-1.58,-1.49,-1.12,-0.97,1.16,-0.78,1.045617,1.29302,1.235265
2018-12-15,0.114,0.641,0.837,0.72,1.53,-0.11,1.5,-1.57,-1.39,-1.23,-0.79,0.99,-0.58,1.105565,1.340357,1.26557
2018-12-16,0.39,-0.203,0.697,0.88,1.56,-0.31,1.42,-1.57,-1.28,-1.35,-0.61,0.82,-0.39,1.07296,1.347449,1.27266
2018-12-17,0.23,-0.459,0.784,1.05,1.59,-0.52,1.33,-1.56,-1.18,-1.46,-0.43,0.65,-0.19,1.083532,1.323109,1.257461
2018-12-18,0.019,-0.494,0.608,1.21,1.62,-0.72,1.25,-1.56,-1.07,-1.58,-0.25,0.48,0.0,1.048873,1.308402,1.219615
2018-12-19,-0.262,-0.625,0.689,1.38,1.65,-0.92,1.16,-1.55,-0.97,-1.69,-0.07,0.31,0.2,1.016521,1.309222,1.191107
2018-12-20,-0.3,-1.062,0.895,1.49,1.77,-1.01,1.23,-1.66,-1.02,-1.83,-0.04,0.31,0.24,1.019144,1.275565,1.198223
2018-12-21,0.028,-1.201,0.676,1.6,1.88,-1.1,1.3,-1.76,-1.08,-1.96,-0.02,0.31,0.28,1.066757,1.231278,1.206248
2018-12-22,0.015,-1.19,0.342,1.72,2.0,-1.2,1.37,-1.87,-1.13,-2.1,0.01,0.31,0.31,1.138848,1.134597,1.176837
2018-12-23,0.0,-0.352,0.132,1.83,2.11,-1.29,1.44,-1.97,-1.19,-2.23,0.03,0.31,0.35,1.108099,1.069224,1.115308
2018-12-24,-0.081,0.079,0.174,1.94,2.23,-1.38,1.51,-2.08,-1.24,-2.37,0.06,0.31,0.39,1.097573,1.03667,1.077502
2018-12-25,-0.147,0.016,0.402,1.89,2.18,-1.36,1.47,-2.03,-1.19,-2.32,0.09,0.29,0.38,1.140731,0.9963998,1.063351
2018-12-26,0.126,0.217,0.334,1.84,2.12,-1.34,1.43,-1.98,-1.15,-2.28,0.12,0.27,0.37,1.137088,0.9678931,1.040272
2018-12-27,0.234,0.575,0.344,1.79,2.07,-1.33,1.39,-1.92,-1.1,-2.23,0.15,0.26,0.37,1.065726,0.9607928,0.9657503
2018-12-28,0.122,0.361,0.48,1.74,2.01,-1.31,1.35,-1.87,-1.06,-2.19,0.18,0.24,0.36,0.9296461,0.9316499,0.8331247
2018-12-29,0.036,0.434,0.617,1.69,1.96,-1.29,1.31,-1.82,-1.01,-2.14,0.21,0.22,0.35,0.8843277,0.8870008,0.8060337
2018-12-30,-0.423,0.125,0.977,1.4,1.64,-0.82,1.34,-1.69,-1.18,-1.68,-0.15,0.51,0.11,0.8081802,0.7991973,0.7618111
2018-12-31,-0.644,0.139,1.177,1.11,1.32,-0.34,1.37,-1.56,-1.35,-1.23,-0.51,0.8,-0.13,0.746351,0.7008178,0.6445289
2019-01-01,-1.061,0.368,1.128,0.81,0.99,0.13,1.41,-1.43,-1.53,-0.77,-0.86,1.08,-0.37,0.9557819,0.7785752,0.7113968
2019-01-02,-0.917,0.597,1.182,0.52,0.67,0.61,1.44,-1.3,-1.7,-0.32,-1.22,1.37,-0.61,0.9439703,0.7704887,0.726656
2019-01-03,-0.697,0.795,1.084,0.23,0.35,1.08,1.47,-1.17,-1.87,0.14,-1.58,1.66,-0.85,0.9607362,0.7443557,0.7551489
2019-01-04,-0.375,0.652,0.736,0.49,0.47,0.37,0.94,-0.92,-1.11,-0.22,-0.75,0.84,-0.21,0.955255,0.7475543,0.750719
2019-01-05,0.022,-0.144,0.361,0.74,0.58,-0.34,0.41,-0.67,-0.35,-0.59,0.07,0.01,0.43,0.9595019,0.7591175,0.7357937
2019-01-06,0.528,-0.65,0.082,1.0,0.7,-1.04,-0.11,-0.43,0.42,-0.95,0.9,-0.81,1.08,0.8991605,0.7648631,0.6871247
2019-01-07,0.397,-0.113,-0.065,1.25,0.81,-1.75,-0.64,-0.18,1.18,-1.32,1.72,-1.64,1.72,0.8650499,0.7557322,0.7069206
2019-01-08,0.089,-0.547,-0.017,1.51,0.93,-2.46,-1.17,0.07,1.94,-1.68,2.55,-2.46,2.36,0.846413,0.7379391,0.711069
2019-01-09,0.224,-1.297,0.348,1.28,0.73,-2.17,-1.15,0.17,1.81,-1.42,2.3,-2.24,2.08,0.9045222,0.8298734,0.7968256
2019-01-10,-1.18,-2.112,-2.051,1.06,0.53,-1.88,-1.13,0.27,1.68,-1.17,2.05,-2.01,1.8,0.9381115,0.8985832,0.8351426
2019-01-11,0.13,-2.052,0.686,0.83,0.33,-1.6,-1.11,0.36,1.54,-0.91,1.79,-1.79,1.52,0.8778673,0.9297879,0.7716514
2019-01-12,0.434,-1.112,0.72,0.61,0.13,-1.31,-1.09,0.46,1.41,-0.66,1.54,-1.56,1.24,0.8722687,0.9392037,0.7708924
2019-01-13,0.505,-0.617,0.563,0.38,-0.07,-1.02,-1.07,0.56,1.28,-0.4,1.29,-1.34,0.96,0.8956723,0.8648632,0.7226098
2019-01-14,0.528,-0.367,0.365,0.05,-0.35,-0.61,-1.02,0.68,1.06,-0.05,0.91,-1.01,0.55,0.9602056,0.7908221,0.6635448
2019-01-15,0.638,-0.166,0.157,-0.28,-0.63,-0.21,-0.98,0.79,0.85,0.3,0.52,-0.68,0.13,0.906141,0.7728067,0.6214453
2019-01-16,0.702,-0.265,0.007,-0.61,-0.9,0.2,-0.93,0.91,0.63,0.65,0.14,-0.36,-0.28,0.8735129,0.7244651,0.5886477
2019-01-17,0.807,0.0,-0.079,-0.94,-1.18,0.6,-0.89,1.02,0.42,1.0,-0.25,-0.03,-0.7,0.9176807,0.6795947,0.5841183
2019-01-18,0.795,0.375,0.127,-1.27,-1.46,1.01,-0.84,1.14,0.2,1.35,-0.63,0.3,-1.11,0.9424509,0.6547995,0.5584875
2019-01-19,0.791,0.382,0.481,-1.13,-1.26,1.04,-0.56,0.88,-0.04,1.23,-0.76,0.48,-1.1,0.9303286,0.6303429,0.5230471
2019-01-20,0.887,0.106,0.51,-0.99,-1.05,1.07,-0.27,0.63,-0.29,1.11,-0.88,0.66,-1.1,0.8834333,0.5767735,0.485554
2019-01-21,0.702,-0.211,0.387,-0.84,-0.85,1.11,0.01,0.37,-0.53,0.99,-1.01,0.85,-1.09,0.8631865,0.5455979,0.4515103
2019-01-22,0.355,-0.86,0.651,-0.7,-0.64,1.14,0.3,0.12,-0.78,0.87,-1.13,1.03,-1.09,0.833038,0.5412548,0.4498512
2019-01-23,0.146,-1.626,0.761,-0.56,-0.44,1.17,0.58,-0.14,-1.02,0.75,-1.26,1.21,-1.08,0.8207636,0.5472908,0.4373217
2019-01-24,-0.068,-2.1,0.897,-0.25,-0.11,0.9,0.72,-0.39,-1.03,0.42,-1.08,1.09,-0.8,0.9141953,0.553156,0.4626675
2019-01-25,-0.038,-2.015,1.009,0.06,0.21,0.63,0.87,-0.64,-1.04,0.09,-0.9,0.97,-0.51,0.9961643,0.5477681,0.504437
2019-01-26,0.14,-1.09,0.77,0.37,0.54,0.35,1.01,-0.89,-1.05,-0.24,-0.71,0.84,-0.23,1.053816,0.5560296,0.6348639
2019-01-27,0.535,-0.218,0.357,0.68,0.86,0.08,1.16,-1.14,-1.06,-0.57,-0.53,0.72,0.06,1.045071,0.5367221,0.6678893
2019-01-28,0.688,-0.835,0.191,0.99,1.19,-0.19,1.3,-1.39,-1.07,-0.9,-0.35,0.6,0.34,1.019621,0.5030702,0.6458695
2019-01-29,0.553,-1.548,0.245,0.98,1.2,-0.19,1.31,-1.39,-1.07,-0.9,-0.35,0.61,0.34,0.9885243,0.5148739,0.6168758
2019-01-30,0.322,-1.698,0.162,0.97,1.2,-0.18,1.32,-1.39,-1.07,-0.9,-0.35,0.61,0.34,0.9585034,0.4982511,0.5836853
2019-01-31,0.155,-2.958,0.103,0.97,1.21,-0.18,1.34,-1.38,-1.06,-0.89,-0.34,0.62,0.34,0.9306874,0.4616148,0.5116509
2019-02-01,0.343,-3.315,0.079,0.96,1.21,-0.17,1.35,-1.38,-1.06,-0.89,-0.34,0.62,0.34,0.9234081,0.4072709,0.424476
2019-02-02,0.617,-2.433,-0.154,0.95,1.22,-0.17,1.36,-1.38,-1.06,-0.89,-0.34,0.63,0.34,0.8893232,0.3968149,0.3923269
2019-02-03,0.633,-1.772,-0.488,0.84,1.04,-0.06,1.24,-1.24,-1.02,-0.73,-0.4,0.65,0.24,0.9085162,0.4260397,0.4312389
2019-02-04,0.542,-1.429,-0.586,0.73,0.86,0.05,1.12,-1.1,-0.98,-0.57,-0.45,0.67,0.13,0.9080201,0.5218014,0.5181955
2019-02-05,0.43,-1.091,-0.463,0.61,0.68,0.17,0.99,-0.97,-0.95,-0.42,-0.51,0.69,0.03,0.8876196,0.5325235,0.5353496
2019-02-06,0.444,-0.813,-0.491,0.5,0.5,0.28,0.87,-0.83,-0.91,-0.26,-0.56,0.71,-0.08,0.8728284,0.5097108,0.4891375
2019-02-07,0.571,-0.442,-0.636,0.39,0.32,0.39,0.75,-0.69,-0.87,-0.1,-0.62,0.73,-0.18,0.8608701,0.4664545,0.4329997
2019-02-08,0.598,0.351,-0.79,0.5,0.47,0.32,0.88,-0.83,-0.94,-0.23,-0.6,0.75,-0.1,0.8021743,0.4600231,0.3726486
2019-02-09,0.651,1.483,-0.973,0.61,0.62,0.25,1.01,-0.97,-1.01,-0.36,-0.59,0.77,-0.03,0.7750674,0.5013236,0.3897896
2019-02-10,0.389,2.126,-1.209,0.72,0.77,0.18,1.14,-1.12,-1.09,-0.48,-0.57,0.79,0.05,0.7741479,0.5088575,0.4429207
2019-02-11,-0.039,2.174,-1.226,0.83,0.92,0.11,1.27,-1.26,-1.16,-0.61,-0.56,0.81,0.12,0.8416168,0.5357493,0.5571548
2019-02-12,-0.114,2.864,-1.029,0.94,1.07,0.04,1.4,-1.4,-1.23,-0.74,-0.54,0.83,0.2,0.8731202,0.5958359,0.6262526
2019-02-13,0.088,3.003,-0.587,0.72,0.79,0.17,1.17,-1.14,-1.1,-0.5,-0.57,0.8,0.06,0.8869931,0.6411284,0.629768
2019-02-14,0.3,2.197,-0.204,0.51,0.51,0.3,0.94,-0.87,-0.96,-0.27,-0.59,0.77,-0.08,0.9246203,0.6294782,0.6057822
2019-02-15,0.459,1.86,0.025,0.29,0.22,0.43,0.71,-0.61,-0.83,-0.03,-0.62,0.75,-0.23,0.9742835,0.6146199,0.5964919
2019-02-16,0.509,1.708,0.061,0.08,-0.06,0.56,0.48,-0.34,-0.69,0.2,-0.64,0.72,-0.37,0.9726858,0.6665965,0.6390112
2019-02-17,0.244,1.586,-0.05,-0.14,-0.34,0.69,0.25,-0.08,-0.56,0.44,-0.67,0.69,-0.51,0.9979243,0.7438274,0.725385
2019-02-18,0.389,2.74,-0.342,0.08,-0.18,0.31,0.08,-0.07,-0.27,0.18,-0.28,0.31,-0.16,0.9635887,0.7698256,0.7583275
2019-02-19,0.36,3.354,-0.701,0.3,-0.02,-0.07,-0.09,-0.07,0.02,-0.08,0.11,-0.07,0.2,0.9372569,0.7618129,0.7645041
2019-02-20,-0.279,2.772,-0.663,0.53,0.14,-0.45,-0.25,-0.06,0.32,-0.35,0.49,-0.44,0.55,0.9455674,0.7396389,0.7592679
2019-02-21,-0.349,2.266,-0.271,0.75,0.3,-0.83,-0.42,-0.06,0.61,-0.61,0.88,-0.82,0.91,0.9862031,0.6983961,0.7581112
2019-02-22,0.096,1.779,0.126,0.97,0.46,-1.21,-0.59,-0.05,0.9,-0.87,1.27,-1.2,1.26,1.020577,0.7523174,0.7896576
2019-02-23,0.312,1.695,0.337,0.68,0.18,-1.06,-0.79,0.24,1.04,-0.61,1.23,-1.21,1.08,0.9988188,0.8386994,0.796213
2019-02-24,0.251,1.519,0.273,0.38,-0.09,-0.91,-0.99,0.52,1.18,-0.35,1.19,-1.21,0.89,0.9835365,0.9235008,0.8008518
2019-02-25,0.164,1.705,0.229,0.09,-0.37,-0.77,-1.18,0.81,1.32,-0.1,1.14,-1.22,0.71,0.9849333,1.015952,0.8683704
2019-02-26,0.28,1.884,0.212,-0.21,-0.64,-0.62,-1.38,1.09,1.46,0.16,1.1,-1.22,0.52,0.991868,1.073203,0.9781963
2019-02-27,0.267,1.537,0.014,-0.5,-0.92,-0.47,-1.58,1.38,1.6,0.42,1.06,-1.23,0.34,0.9825298,1.103869,1.050085
2019-02-28,0.221,1.73,-0.173,-0.84,-1.23,-0.12,-1.65,1.57,1.49,0.77,0.76,-1.01,-0.03,1.029294,1.164864,1.099805
2019-03-01,0.325,1.827,-0.773,-1.17,-1.54,0.23,-1.71,1.76,1.38,1.12,0.46,-0.79,-0.4,1.047598,1.138059,1.048188
2019-03-02,0.482,2.3,-0.553,-1.51,-1.86,0.57,-1.78,1.94,1.26,1.48,0.17,-0.56,-0.76,1.051713,1.131613,1.045058
2019-03-03,0.293,2.382,-0.715,-1.84,-2.17,0.92,-1.84,2.13,1.15,1.83,-0.13,-0.34,-1.13,1.063635,1.098788,1.01378
2019-03-04,0.083,2.288,-0.951,-2.18,-2.48,1.27,-1.91,2.32,1.04,2.18,-0.43,-0.12,-1.5,1.050293,1.150417,1.052831
2019-03-05,0.081,1.848,-0.826,-2.0,-2.19,1.41,-1.43,1.91,0.57,2.05,-0.73,0.25,-1.58,1.016394,1.112451,1.038573
2019-03-06,0.29,1.697,-0.591,-1.82,-1.91,1.55,-0.94,1.49,0.1,1.92,-1.03,0.62,-1.66,0.97638,1.051055,1.014542
2019-03-07,0.377,1.825,-0.394,-1.64,-1.62,1.68,-0.46,1.08,-0.36,1.79,-1.34,1.0,-1.74,1.029611,0.9180617,1.019473
2019-03-08,0.477,2.336,-0.299,-1.46,-1.34,1.82,0.03,0.66,-0.83,1.66,-1.64,1.37,-1.82,1.010995,0.7701491,1.043049
2019-03-09,0.418,2.498,-0.149,-1.28,-1.05,1.96,0.51,0.25,-1.3,1.53,-1.94,1.74,-1.9,0.9262648,0.7672962,1.03956
2019-03-10,0.306,2.445,-0.018,-1.04,-0.81,1.84,0.7,0.01,-1.42,1.31,-1.9,1.76,-1.75,0.9374705,0.7783513,1.011193
2019-03-11,0.408,2.679,-0.084,-0.81,-0.57,1.72,0.9,-0.23,-1.53,1.09,-1.87,1.78,-1.6,0.9652601,0.6899369,0.9745672
2019-03-12,0.437,2.749,0.006,-0.57,-0.32,1.6,1.09,-0.48,-1.65,0.87,-1.83,1.81,-1.44,1.004529,0.6729483,0.9897203
2019-03-13,0.482,2.38,0.436,-0.34,-0.08,1.48,1.29,-0.72,-1.76,0.65,-1.8,1.83,-1.29,1.018198,0.6976761,0.9809798
2019-03-14,0.649,1.716,0.782,-0.1,0.16,1.36,1.48,-0.96,-1.88,0.43,-1.76,1.85,-1.14,1.032428,0.7618423,1.021342
2019-03-15,0.754,1.09,0.769,0.03,0.24,1.15,1.38,-0.95,-1.71,0.28,-1.54,1.64,-0.94,1.060012,0.7713189,1.068874
2019-03-16,0.904,0.489,0.787,0.15,0.32,0.94,1.28,-0.95,-1.55,0.14,-1.32,1.43,-0.73,1.086131,0.8008195,1.102093
2019-03-17,0.909,0.624,0.788,0.28,0.39,0.72,1.17,-0.94,-1.38,-0.01,-1.09,1.21,-0.53,1.115518,0.8848824,1.166454
2019-03-18,0.994,1.238,0.91,0.4,0.47,0.51,1.07,-0.94,-1.22,-0.15,-0.87,1.0,-0.32,1.108547,0.9980925,1.209925
2019-03-19,1.281,2.03,0.976,0.53,0.55,0.3,0.97,-0.93,-1.05,-0.3,-0.65,0.79,-0.12,1.077417,1.017758,1.174846
2019-03-20,1.577,2.298,0.987,0.52,0.55,0.34,1.0,-0.94,-1.09,-0.28,-0.69,0.84,-0.15,1.021327,1.020366,1.115523
2019-03-21,1.664,1.965,1.187,0.51,0.55,0.38,1.03,-0.95,-1.12,-0.26,-0.73,0.88,-0.18,1.023171,1.025725,1.119574
2019-03-22,1.512,2.058,1.295,0.51,0.55,0.42,1.07,-0.97,-1.16,-0.23,-0.77,0.93,-0.21,0.9558184,1.019705,1.100806
2019-03-23,1.36,1.777,1.133,0.5,0.55,0.46,1.1,-0.98,-1.19,-0.21,-0.81,0.97,-0.24,0.9092801,0.994505,1.053678
2019-03-24,1.049,1.321,0.436,0.49,0.55,0.5,1.13,-0.99,-1.23,-0.19,-0.85,1.02,-0.27,0.865664,0.9655889,0.9787437
2019-03-25,0.951,1.643,0.063,0.52,0.6,0.55,1.24,-1.08,-1.35,-0.21,-0.94,1.12,-0.31,0.8920563,0.8787077,0.9474366
2019-03-26,1.149,2.217,0.074,0.55,0.65,0.6,1.36,-1.18,-1.47,-0.23,-1.03,1.22,-0.34,0.8791472,0.7998531,0.9355897
2019-03-27,1.448,2.661,0.199,0.57,0.7,0.64,1.47,-1.27,-1.6,-0.24,-1.12,1.33,-0.38,0.8544109,0.7678906,0.9282033
2019-03-28,1.576,3.12,0.167,0.6,0.75,0.69,1.59,-1.37,-1.72,-0.26,-1.21,1.43,-0.41,0.8351012,0.7598396,0.9002169
2019-03-29,1.27,3.149,-0.042,0.63,0.8,0.74,1.7,-1.46,-1.84,-0.28,-1.3,1.53,-0.45,0.8269942,0.7385059,0.8909609
2019-03-30,0.946,2.897,-0.113,0.67,0.82,0.54,1.53,-1.37,-1.61,-0.37,-1.07,1.29,-0.28,0.815606,0.7104497,0.8559411
2019-03-31,0.922,2.329,-0.007,0.72,0.84,0.35,1.37,-1.28,-1.38,-0.46,-0.83,1.05,-0.12,0.8474817,0.7042332,0.8801633
2019-04-01,0.745,1.215,-0.325,0.76,0.85,0.15,1.2,-1.19,-1.16,-0.54,-0.6,0.8,0.05,0.8835211,0.7016024,0.9262282
2019-04-02,0.822,0.279,-0.709,0.81,0.87,-0.04,1.04,-1.1,-0.93,-0.63,-0.36,0.56,0.21,0.8545122,0.7288971,0.9657233
2019-04-03,1.097,-0.027,-0.355,0.85,0.89,-0.24,0.87,-1.01,-0.7,-0.72,-0.13,0.32,0.38,0.8160218,0.7655213,0.9494742
2019-04-04,0.866,-1.317,0.127,0.89,0.87,-0.31,0.77,-0.96,-0.6,-0.74,-0.03,0.22,0.45,0.7569247,0.7875248,0.918366
2019-04-05,0.614,-2.144,0.37,0.93,0.85,-0.37,0.67,-0.9,-0.5,-0.75,0.07,0.11,0.53,0.7447379,0.7539676,0.8415532
2019-04-06,0.326,-2.345,0.366,0.96,0.83,-0.44,0.58,-0.85,-0.39,-0.77,0.16,0.01,0.6,0.7463242,0.7282408,0.7926608
2019-04-07,0.075,-2.578,0.347,1.0,0.81,-0.5,0.48,-0.79,-0.29,-0.78,0.26,-0.1,0.68,0.8047126,0.7156037,0.7675844
2019-04-08,-0.278,-2.392,0.228,1.04,0.79,-0.57,0.38,-0.74,-0.19,-0.8,0.36,-0.2,0.75,0.8015609,0.7309058,0.7865641
2019-04-09,-0.516,-1.983,0.194,0.82,0.56,-0.44,0.23,-0.54,-0.12,-0.6,0.3,-0.19,0.59,0.8189305,0.7825486,0.8234037
2019-04-10,-0.795,-1.778,0.266,0.6,0.34,-0.32,0.08,-0.34,-0.05,-0.4,0.23,-0.18,0.43,0.8003743,0.8056469,0.8510801
2019-04-11,-1.008,-1.336,0.415,0.38,0.11,-0.19,-0.08,-0.14,0.03,-0.21,0.17,-0.17,0.27,0.7550029,0.7923881,0.8270844
2019-04-12,-0.97,-0.47,0.269,0.16,-0.11,-0.07,-0.23,0.06,0.1,-0.01,0.1,-0.16,0.11,0.6855139,0.7572153,0.7682121
2019-04-13,-0.6,0.058,-0.136,-0.06,-0.34,0.06,-0.38,0.26,0.17,0.19,0.04,-0.15,-0.05,0.6944793,0.7650595,0.7957669
2019-04-14,-0.295,0.257,-0.299,-0.12,-0.35,0.11,-0.34,0.27,0.14,0.23,-0.01,-0.09,-0.1,0.7071109,0.8291138,0.8439382
2019-04-15,-0.286,-0.349,-0.369,-0.18,-0.37,0.17,-0.31,0.28,0.12,0.27,-0.06,-0.04,-0.16,0.7054921,0.8665397,0.8737858
2019-04-16,0.064,-0.584,-0.407,-0.24,-0.38,0.22,-0.27,0.29,0.09,0.32,-0.1,0.02,-0.21,0.7271667,0.8917902,0.8823066
2019-04-17,0.443,-0.502,-0.336,-0.3,-0.4,0.28,-0.24,0.3,0.07,0.36,-0.15,0.07,-0.27,0.7496784,0.9272198,0.8823882
2019-04-18,0.856,0.163,-0.005,-0.36,-0.41,0.33,-0.2,0.31,0.04,0.4,-0.2,0.13,-0.32,0.7462687,0.9560927,0.8976112
2019-04-19,1.299,0.902,0.098,-0.42,-0.5,0.24,-0.4,0.48,0.25,0.43,-0.05,-0.05,-0.26,0.7272351,0.995126,0.9230459
2019-04-20,1.833,1.424,0.078,-0.48,-0.6,0.15,-0.61,0.65,0.46,0.46,0.1,-0.23,-0.21,0.6676123,0.9846336,0.9085789
2019-04-21,1.985,1.758,0.018,-0.53,-0.69,0.06,-0.81,0.81,0.67,0.49,0.25,-0.41,-0.15,0.6339631,0.9582682,0.8813118
2019-04-22,1.931,1.667,0.105,-0.59,-0.79,-0.03,-1.02,0.98,0.88,0.52,0.4,-0.59,-0.1,0.6266627,0.9350052,0.8312131
2019-04-23,1.415,1.503,0.041,-0.65,-0.88,-0.12,-1.22,1.15,1.09,0.55,0.55,-0.77,-0.04,0.6399913,0.8906428,0.8077416
2019-04-24,0.65,0.771,-0.086,-0.8,-0.96,0.2,-1.02,1.08,0.78,0.74,0.19,-0.42,-0.34,0.6972565,0.8952134,0.8945878
2019-04-25,0.207,0.394,-0.327,-0.95,-1.04,0.52,-0.82,1.01,0.47,0.93,-0.17,-0.08,-0.64,0.6996223,0.9371117,0.9451169
2019-04-26,-0.135,0.562,-0.699,-1.1,-1.13,0.83,-0.63,0.94,0.17,1.11,-0.52,0.27,-0.93,0.7075182,0.9391491,0.9680508
2019-04-27,-0.659,0.245,-0.773,-1.25,-1.21,1.15,-0.43,0.87,-0.14,1.3,-0.88,0.61,-1.23,0.7064866,0.9156016,0.9423308
2019-04-28,-1.023,-0.28,-0.767,-1.4,-1.29,1.47,-0.23,0.8,-0.45,1.49,-1.24,0.96,-1.53,0.7277929,0.9328034,0.9454771
2019-04-29,-1.298,-0.464,-0.676,-1.12,-1.0,1.39,0.06,0.47,-0.68,1.25,-1.28,1.06,-1.4,0.7309207,0.9267176,0.939126
2019-04-30,-1.557,-0.038,-0.414,-0.83,-0.71,1.31,0.34,0.14,-0.9,1.0,-1.31,1.17,-1.27,0.7083149,0.9352074,0.9257544
2019-05-01,-1.629,0.058,-0.527,-0.55,-0.42,1.22,0.63,-0.2,-1.13,0.76,-1.35,1.27,-1.13,0.7104365,0.9570032,0.9086038
2019-05-02,-1.639,-0.252,-0.779,-0.26,-0.13,1.14,0.91,-0.53,-1.35,0.51,-1.38,1.38,-1.0,0.7346317,0.9295925,0.9090465
2019-05-03,-1.709,-0.454,-0.766,0.02,0.16,1.06,1.2,-0.86,-1.58,0.27,-1.42,1.48,-0.87,0.7501304,0.9480836,0.9422057
2019-05-04,-1.673,-0.734,-0.541,0.24,0.29,0.75,1.07,-0.87,-1.35,0.05,-1.1,1.18,-0.56,0.7483418,0.9295499,0.9306865
2019-05-05,-1.726,-1.177,-0.223,0.45,0.43,0.44,0.95,-0.89,-1.12,-0.18,-0.78,0.89,-0.25,0.727702,0.8957692,0.9320355
2019-05-06,-1.776,-1.504,0.143,0.67,0.56,0.13,0.82,-0.9,-0.89,-0.4,-0.47,0.59,0.05,0.7242576,0.9028485,0.9539703
2019-05-07,-1.654,-1.713,0.321,0.88,0.7,-0.18,0.7,-0.92,-0.66,-0.63,-0.15,0.3,0.36,0.836992,0.8549141,0.9852439
2019-05-08,-1.649,-1.782,0.686,1.1,0.83,-0.49,0.57,-0.93,-0.43,-0.85,0.17,0.0,0.67,0.8541647,0.8191739,0.9745535
2019-05-09,-1.632,-1.854,0.661,1.27,1.05,-0.64,0.7,-1.09,-0.46,-1.05,0.26,-0.05,0.82,0.8257986,0.7467614,0.8957587
2019-05-10,-1.395,-1.782,0.588,1.44,1.26,-0.79,0.82,-1.25,-0.48,-1.25,0.35,-0.09,0.98,0.7980298,0.6752996,0.8075015
2019-05-11,-1.011,-1.447,0.343,1.6,1.48,-0.95,0.95,-1.42,-0.51,-1.44,0.45,-0.14,1.13,0.7679797,0.6354016,0.7446197
2019-05-12,-0.856,-1.693,0.278,1.77,1.69,-1.1,1.07,-1.58,-0.53,-1.64,0.54,-0.18,1.29,0.7534841,0.5894143,0.6927981
2019-05-13,-0.532,-1.608,0.205,1.94,1.91,-1.25,1.2,-1.74,-0.56,-1.84,0.63,-0.23,1.44,0.6986821,0.5507814,0.6564503
2019-05-14,-0.361,-1.471,0.053,1.8,1.71,-1.27,0.93,-1.49,-0.33,-1.71,0.74,-0.39,1.43,0.6530101,0.5452354,0.6632611
2019-05-15,-0.52,-1.494,0.082,1.66,1.5,-1.28,0.66,-1.24,-0.1,-1.58,0.85,-0.56,1.42,0.6503728,0.5579326,0.6828972
2019-05-16,-0.776,-1.744,0.178,1.52,1.3,-1.3,0.39,-0.99,0.14,-1.46,0.97,-0.72,1.4,0.6938477,0.5586041,0.7095181
